student_id,student_name,site_name,program_name,date,present
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-10-17,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-10-20,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-10-21,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-10-22,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-10-23,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-10-24,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-10-27,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-10-28,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-10-29,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-10-30,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-10-31,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-03,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-04,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-05,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-06,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-07,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-10,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-12,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-13,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-14,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-17,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-18,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-19,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-20,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-21,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-24,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-25,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-26,1
STU1149,Ethan Alvarez,Cesar Chavez Academy,After School Enrichment,2025-11-28,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-02,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-03,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-04,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-05,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-08,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-09,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-10,0
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-11,0
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-12,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-15,0
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-16,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-17,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-18,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-19,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-22,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-23,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-24,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-25,0
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-26,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-29,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-09-30,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-01,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-02,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-03,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-06,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-07,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-08,0
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-09,0
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-10,0
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-14,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-15,0
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-16,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-17,0
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-20,0
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-21,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-22,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-23,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-24,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-27,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-28,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-29,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-30,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-10-31,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-03,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-04,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-05,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-06,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-07,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-10,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-12,0
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-13,0
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-14,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-17,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-18,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-19,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-20,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-21,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-24,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-25,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-26,1
STU1150,Fatima Ramirez,Cesar Chavez Academy,After School Enrichment,2025-11-28,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-02,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-03,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-04,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-05,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-08,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-09,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-10,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-11,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-12,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-15,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-16,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-17,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-18,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-19,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-22,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-23,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-24,0
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-25,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-26,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-29,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-09-30,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-01,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-02,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-03,0
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-06,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-07,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-08,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-09,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-10,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-14,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-15,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-16,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-17,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-20,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-21,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-22,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-23,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-24,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-27,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-28,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-29,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-30,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-10-31,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-03,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-04,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-05,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-06,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-07,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-10,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-12,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-13,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-14,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-17,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-18,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-19,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-20,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-21,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-24,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-25,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-26,1
STU1151,Elena Chen,Cesar Chavez Academy,After School Enrichment,2025-11-28,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-02,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-03,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-04,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-05,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-08,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-09,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-10,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-11,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-12,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-15,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-16,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-17,0
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-18,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-19,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-22,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-23,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-24,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-25,0
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-26,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-29,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-09-30,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-01,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-02,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-03,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-06,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-07,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-08,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-09,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-10,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-14,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-15,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-16,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-17,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-20,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-21,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-22,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-23,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-24,0
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-27,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-28,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-29,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-30,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-10-31,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-03,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-04,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-05,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-06,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-07,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-10,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-12,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-13,0
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-14,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-17,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-18,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-19,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-20,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-21,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-24,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-25,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-26,1
STU1152,Julian Mitchell,Cesar Chavez Academy,After School Enrichment,2025-11-28,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-02,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-03,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-04,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-05,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-08,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-09,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-10,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-11,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-12,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-15,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-16,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-17,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-18,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-19,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-22,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-23,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-24,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-25,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-26,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-29,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-09-30,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-01,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-02,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-03,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-06,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-07,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-08,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-09,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-10,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-14,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-15,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-16,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-17,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-20,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-21,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-22,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-23,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-24,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-27,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-28,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-29,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-30,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-10-31,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-03,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-04,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-05,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-06,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-07,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-10,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-12,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-13,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-14,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-17,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-18,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-19,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-20,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-21,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-24,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-25,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-26,1
STU1153,Lily Turner,Cesar Chavez Academy,After School Enrichment,2025-11-28,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-02,0
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-03,0
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-04,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-05,0
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-08,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-09,0
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-10,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-11,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-12,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-15,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-16,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-17,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-18,0
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-19,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-22,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-23,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-24,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-25,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-26,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-29,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-09-30,0
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-01,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-02,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-03,0
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-06,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-07,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-08,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-09,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-10,0
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-14,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-15,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-16,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-17,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-20,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-21,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-22,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-23,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-24,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-27,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-28,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-29,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-30,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-10-31,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-11-03,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-11-04,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-11-05,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-11-06,0
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-11-07,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-11-10,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-11-12,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-11-13,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-11-14,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-11-17,0
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-11-18,1
STU1154,Julian Sanchez,Cesar Chavez Academy,After School Enrichment,2025-11-19,1
